name,bus0,bus1,r,x,b,s_nom,s_max_pu,length,num_parallel
81,CA_150 0,US0 0,3.78220142007445,52.41811871842221,0.0005240040554869015,11103.282558282788,0.9999999999999999,1252.3162366171541,27.595708884688094
82,CA_160 0,CA_160 10,1.2440468051940663,8.617033287626315,2.3247031248141556e-05,1194.9955457168032,0.9999999999999999,111.72375633105305,2.9699999999999998
83,CA_160 0,CA_160 13,0.8607194211217765,6.24662227929296,1.233351008910127e-05,1194.995545716803,1.0,71.64706195315689,2.9699999999999998
84,CA_160 0,CA_160 4,5.106190493806077,23.587976010850557,9.561518884499746e-06,144.84794493537007,1.0,117.39879848611245,0.36
85,CA_160 0,CA_60 1,1.19106324519504,6.739416686721808,1.2130534343482206e-05,289.69588987074013,1.0,73.48649475370831,0.72
86,CA_160 0,CA_90 0,0.10744365174002107,0.8570610218245753,4.553206676945887e-05,6445.7335496239675,1.0,49.11297564602988,16.02
87,CA_160 0,CA_90 1,1.5454843697522695,41.53411030937475,5.730641156790971e-06,4451.199253035179,1.0,122.5803426837812,11.062854442344046
88,CA_160 0,CA_90 2,0.4905522852441226,14.571068674260239,8.596355713880423e-06,8902.398506070358,1.0,87.01730123717503,22.12570888468809
89,CA_160 1,CA_160 2,21.08800487167093,117.53296183481358,9.7983962623111e-06,144.84794493537007,1.0,273.58873744634843,0.36
90,CA_160 1,CA_160 9,16.234938128155264,80.34847781290495,3.6037075871393865e-06,144.84794493537007,1.0,125.88363146411618,0.36
91,CA_160 1,NV0 1,1.6458382610422142,12.910651040866043,2.5576656661370676e-05,1339.8434906521732,1.0,134.2727301171467,3.33
92,CA_160 10,CA_160 7,2.9515780530259166,88.53079068580725,1.1657953637810592e-05,4451.199253035179,1.0,272.27241661671695,11.062854442344046
93,CA_160 10,CA_90 2,1.888785618596429,49.62658850984777,9.422337546228511e-06,4451.199253035179,1.0,167.81839165303094,11.062854442344046
94,CA_160 11,CA_160 3,6.661068861659907,39.94231244766565,1.1566206438379524e-05,144.84794493537007,1.0,177.55175566576725,0.36
95,CA_160 11,CA_160 5,2.4595724904245047,12.962758728664486,1.0696527478554378e-05,434.5438348061102,1.0,96.18425597744478,1.08
96,CA_160 11,NV0 1,3.07429483402723,19.319846203173988,1.756944215349651e-05,539.1562394816552,0.9999999999999999,140.1936958736081,1.3399999999999999
97,CA_160 12,CA_160 6,3.7590014291640323,22.859400652325064,5.6595085042868165e-06,144.84794493537007,1.0,91.24828500671566,0.36
98,CA_160 13,CA_160 4,0.5463194614113859,3.123509404190827,1.0359209026637254e-05,434.5438348061102,1.0,47.2986413652552,1.08
99,CA_160 13,CA_90 0,0.38378556082238857,4.273289514928341,1.127123942721286e-05,1955.447256627496,1.0,46.372002953392354,4.859999999999999
100,CA_160 13,CA_90 1,0.7526112426323833,7.2630935635816,6.215653134061119e-06,1050.147600781433,1.0,51.545249545695285,2.61
101,CA_160 13,CA_90 2,0.1565813333273645,0.8584467211640591,1.87491989435647e-05,1303.6315044183307,1.0000000000000002,27.09094428821664,3.2399999999999993
102,CA_160 2,CA_160 7,0.6822103461095115,8.345087630036092,8.882191060564085e-06,1810.5993116921259,1.0,63.911849803227305,4.5
103,CA_160 2,CA_160 9,6.250269440662093,34.9101125595454,1.0131477689368333e-05,144.84794493537007,1.0,148.16065731785332,0.36
104,CA_160 3,CA_160 5,3.7723647786246324,47.70710595915613,1.0688745572077107e-05,905.2996558460629,1.0,171.29923164607663,2.25
105,CA_160 3,CA_160 8,2.0758791083756347,11.542568355373827,2.468651102840736e-05,144.84794493537007,1.0,123.19046704211117,0.36
106,CA_160 3,OR0 2,2.9039129872588068,19.83575298640677,8.552507720594797e-05,1629.5393805229135,0.9999999999999999,314.2094067355451,4.05
107,CA_160 4,CA_160 6,0.9754919114926353,5.061130229936526,1.0743545907993583e-05,434.5438348061102,1.0,58.87390962880737,1.08
108,CA_160 4,CA_90 1,0.08870216874515424,0.5042186379072229,2.6896921311903726e-05,3114.2308161104565,1.0,26.309145539958323,7.74
109,CA_160 5,NV0 1,5.0025560110298,31.049436790492727,1.775805368150156e-05,144.84794493537007,1.0,195.74812055989113,0.36
110,CA_160 7,NV0 1,3.6029174369132386,100.93846773472546,1.3075134324680393e-05,4451.199253035179,1.0,315.14438565246644,11.062854442344046
111,CA_160 8,CA_20 0,12.197663173807001,90.8136244317451,2.1615936644107176e-05,144.84794493537007,1.0,372.26454693152823,0.36
112,CA_160 8,OR0 2,2.125493375755305,17.92129338641532,5.480755458877497e-05,2245.143146498236,0.9999999999999999,257.6165496267522,5.58
113,CA_160 9,NV0 1,4.308065458062803,25.963906781263066,2.5153078821866654e-05,144.84794493537007,1.0,196.56163499301957,0.36
114,CA_20 0,CA_30 0,0.921901353373998,5.311360804503247,9.707141916131745e-05,1629.5393805229135,0.9999999999999999,161.62422167801748,4.05
115,CA_20 0,OR0 2,40.241811534967596,201.11343533785723,3.214178711932449e-05,144.84794493537007,1.0,628.6894709273047,0.36
116,CA_20 0,US0 0,1.4924225947420948,8.033388367287232,0.00030567378902100393,1919.2352703936538,0.9999999999999998,378.02466198481767,4.77
117,CA_30 0,CA_40 0,0.18588147999662796,1.5636748125943758,9.493189170294388e-05,9665.7252707085,1.0,82.09812122098461,24.022854442344045
118,CA_30 0,US0 0,0.6050075799443693,3.4963215994664116,0.0016401742415566962,9270.268475863688,0.9999999999999997,510.17941542701703,23.04
119,CA_40 0,CA_50 0,0.9936962858996643,7.492643554660317,0.0002461446324551984,6660.130413299572,1.0,332.6134691750348,16.552854442344046
120,CA_40 0,CA_60 1,18.196621165792475,168.3971794955019,2.7060126309814877e-05,905.2996558460629,1.0,488.83819772892457,2.25
121,CA_40 0,US0 0,9.178745665834992,48.733017229526055,0.00011508889214074621,579.3917797414803,1.0,571.7423346094979,1.44
122,CA_50 0,CA_60 1,1.5041058284493656,9.777542959562837,5.260159477658972e-05,1629.5393805229137,1.0,171.0932223560499,4.05
123,CA_50 0,US0 0,9.416302218740826,44.40275993627093,0.0002714895391217975,1484.6914355875435,0.9999999999999998,879.2615382012993,3.6899999999999995
124,CA_60 0,CA_60 1,0.8389667265216165,9.068204880783966,2.9933880436956457e-05,4740.895142905919,1.0,131.1461107712605,11.782854442344046
125,CA_60 0,CA_70 0,5.611648260609686,51.404661326051404,8.723623659686381e-06,905.2996558460629,1.0,172.24580123656517,2.25
126,CA_60 0,CA_80 0,0.05004346815950177,0.31454182084562576,3.534650293200883e-05,5938.765742350172,1.0000000000000002,21.591831952827736,14.76
127,CA_60 0,CA_80 1,0.07328871330380292,0.5135731353392874,7.033876183162173e-05,6083.613687285543,1.0,40.27375310386644,15.119999999999997
128,CA_60 0,CA_90 0,2.8005846613574175,16.415946970655746,1.1427411528091715e-05,289.69588987074013,1.0,90.81314980046844,0.72
129,CA_60 0,CA_90 2,0.6680511807874627,4.110232963113772,1.2048200594713851e-05,434.5438348061102,1.0,51.327940447167315,1.08
130,CA_60 0,US0 0,3.436485136601809,20.96586875151536,0.0014362772331279572,4128.166430658047,1.0,1094.9496176351067,10.259999999999998
131,CA_60 1,CA_90 0,0.1366201591480916,0.9016986042033498,7.890540089716787e-05,2498.6270501351332,1.0000000000000002,58.95642222228549,6.210000000000001
132,CA_60 1,CA_90 2,1.1168096326842,32.57270631131138,6.100275479466777e-06,4451.199253035179,1.0,100.24050847413011,11.062854442344046
133,CA_60 1,US0 0,6.6252820259369924,37.5907425842608,0.0005369154367447988,1629.5393805229137,1.0,1003.1069459284774,4.05
134,CA_70 0,CA_80 1,7.343165433204729,44.23433083784357,1.046851441459676e-05,144.84794493537007,1.0,146.8180349449809,0.36
135,CA_70 0,US0 0,4.48887863791445,24.58022513926732,0.0014951780767469077,3367.714719747354,0.9999999999999998,1254.6514090610103,8.37
136,CA_80 0,CA_80 1,1.1039820575182524,7.997812585587736,7.734664184134731e-06,1194.9955457168032,0.9999999999999999,51.24386957281594,2.9699999999999998
