1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
83,511,2517,1886,299,3430,1809,2024,3903,1643,675,3394,3420,1482,218,618,0,0,0,0,0,0
83,512,2517,1895,299,3432,1807,2026,3897,1633,659,3393,3336,1471,209,614,0,0,0,0,0,0
84,522,2535,1904,302,3435,1810,2033,3907,1640,652,3399,3278,1463,207,614,0,0,0,0,0,0
87,535,2593,1924,305,3476,1840,2074,3993,1677,654,3464,3290,1484,213,621,0,0,0,0,0,0
105,584,2709,1979,323,3598,1922,2181,4207,1816,711,3598,3457,1531,236,638,0,0,0,0,0,0
98,608,2817,2037,332,3701,1953,2262,4368,1938,817,3703,3642,1571,265,657,0,0,0,0,0,0
110,626,2894,2075,337,3750,2012,2287,4455,2038,908,3851,3805,1610,299,671,0,0,0,0,0,0
109,678,2994,2123,347,3781,2080,2340,4479,2210,1023,3985,4074,1642,348,701,0,0,0,0,0,0
111,682,2987,2128,347,3800,2115,2369,4513,2320,1135,4088,4300,1673,395,707,0,0,0,0,0,0
109,705,3030,2160,367,3826,2160,2396,4531,2445,1208,4234,4475,1687,430,716,0,0,0,0,0,0
108,725,3081,2198,347,3867,2204,2441,4631,2617,1284,4361,4648,1727,475,727,0,0,0,0,0,0
112,748,3073,2196,356,3922,2204,2489,4741,2691,1366,4499,4828,1779,484,752,0,0,0,0,0,0
113,753,3094,2196,354,3969,2213,2513,4894,2864,1469,4694,5038,1870,526,780,0,0,0,0,0,0
122,834,3134,2219,359,4055,2292,2632,5074,3120,1601,4930,5300,2014,570,812,0,0,0,0,0,0
126,872,3224,2224,373,4224,2345,2780,5367,3350,1698,5167,5467,2125,618,834,0,0,0,0,0,0
135,897,3308,2226,374,4317,2417,2849,5450,3323,1712,5180,5468,2069,608,834,0,0,0,0,0,0
134,893,3301,2205,373,4302,2474,2836,5407,3118,1615,4855,5302,1997,565,814,0,0,0,0,0,0
128,829,3245,2220,382,4272,2374,2802,5369,2809,1491,4538,4948,1933,478,783,0,0,0,0,0,0
121,786,3242,2225,380,4244,2341,2758,5252,2606,1305,4366,4584,1838,419,750,0,0,0,0,0,0
120,774,3175,2201,377,4150,2239,2682,5082,2496,1169,4200,4295,1804,385,728,0,0,0,0,0,0
107,631,2847,2041,338,3789,2026,2349,4506,2083,959,3861,3937,1642,316,682,0,0,0,0,0,0
89,557,2625,1950,321,3562,1899,2136,4122,1817,808,3562,3661,1543,259,646,0,0,0,0,0,0
84,533,2550,1911,304,3484,1839,2069,3996,1708,748,3475,3514,1501,234,628,0,0,0,0,0,0
83,521,2532,1897,301,3448,1816,2037,3955,1660,705,3437,3407,1478,226,620,0,0,0,0,0,0
83,519,2526,1888,300,3433,1800,2017,3923,1628,673,3419,3334,1472,221,615,0,0,0,0,0,0
83,511,2521,1890,300,3424,1804,2013,3914,1626,654,3408,3293,1461,214,611,0,0,0,0,0,0
84,516,2541,1895,301,3429,1805,2016,3918,1636,648,3409,3258,1461,211,611,0,0,0,0,0,0
87,532,2585,1920,305,3465,1842,2066,3997,1672,660,3461,3263,1476,218,619,0,0,0,0,0,0
95,583,2725,1984,322,3596,1913,2195,4226,1795,709,3607,3406,1532,244,636,0,0,0,0,0,0
99,607,2813,2033,342,3699,1958,2272,4415,1902,765,3741,3578,1590,264,647,0,0,0,0,0,0
99,660,2894,2084,345,3799,2042,2364,4620,2035,830,3882,3770,1659,282,672,0,0,0,0,0,0
109,682,2974,2133,364,3879,2144,2447,4793,2136,902,4062,3970,1733,308,695,0,0,0,0,0,0
110,713,3013,2147,366,3967,2170,2520,4995,2272,991,4179,4192,1798,324,718,0,0,0,0,0,0
105,741,3053,2161,364,4053,2196,2611,5108,2369,1080,4295,4310,1850,364,732,0,0,0,0,0,0
108,762,3086,2182,374,4123,2254,2694,5230,2485,1155,4492,4435,1912,382,748,0,0,0,0,0,0
111,802,3084,2179,382,4134,2283,2697,5295,2618,1254,4628,4617,1983,403,767,0,0,0,0,0,0
117,824,3095,2214,370,4191,2307,2750,5278,2764,1313,4927,4725,2047,436,792,0,0,0,0,0,0
119,876,3226,2279,381,4328,2403,2912,5564,2947,1459,5283,4901,2156,469,822,0,0,0,0,0,0
127,943,3294,2284,390,4460,2500,3046,5874,3134,1558,5614,5026,2234,516,853,0,0,0,0,0,0
134,987,3365,2320,388,4487,2539,3049,5824,3174,1564,5725,4954,2223,518,846,0,0,0,0,0,0
135,964,3346,2298,399,4408,2461,2978,5633,3031,1486,5529,4856,2132,495,820,0,0,0,0,0,0
130,901,3331,2272,395,4314,2380,2828,5401,2831,1355,5195,4551,2003,448,788,0,0,0,0,0,0
129,866,3279,2246,390,4232,2329,2777,5261,2667,1221,4853,4287,1914,412,763,0,0,0,0,0,0
122,821,3226,2213,377,4123,2290,2665,5119,2481,1108,4546,4095,1826,371,730,0,0,0,0,0,0
106,664,2894,2060,339,3794,2068,2340,4514,2120,913,4092,3757,1651,314,684,0,0,0,0,0,0
92,580,2653,1946,308,3562,1910,2126,4150,1827,783,3742,3531,1555,262,646,0,0,0,0,0,0
86,548,2569,1905,306,3497,1866,2063,4016,1720,703,3564,3338,1507,246,629,0,0,0,0,0,0
85,527,2537,1899,299,3447,1836,2033,3971,1699,675,3506,3248,1488,233,615,0,0,0,0,0,0
83,521,2520,1887,298,3426,1823,2011,3941,1645,649,3461,3191,1464,220,610,0,0,0,0,0,0
83,518,2519,1887,298,3427,1809,2010,3936,1635,635,3450,3162,1463,212,608,0,0,0,0,0,0
85,517,2541,1893,299,3432,1813,2017,3925,1642,636,3443,3146,1450,207,609,0,0,0,0,0,0
88,529,2594,1924,304,3470,1847,2065,4021,1687,647,3504,3173,1470,213,615,0,0,0,0,0,0
91,588,2722,1984,333,3610,1916,2182,4239,1832,691,3674,3254,1519,248,627,0,0,0,0,0,0
99,626,2819,2038,342,3732,1999,2277,4463,1950,742,3837,3365,1579,276,645,0,0,0,0,0,0
102,681,2918,2074,342,3830,2034,2380,4659,2078,788,3994,3525,1631,309,668,0,0,0,0,0,0
110,713,2979,2116,361,3958,2086,2508,4856,2180,844,4175,3690,1693,330,679,0,0,0,0,0,0
113,732,3020,2147,363,4081,2127,2639,5112,2279,947,4355,3909,1760,367,708,0,0,0,0,0,0
108,771,3028,2190,369,4139,2204,2733,5198,2450,998,4574,3998,1834,398,719,0,0,0,0,0,0
118,830,3047,2215,366,4143,2206,2737,5104,2604,1087,4799,4147,1868,428,744,0,0,0,0,0,0
118,864,3077,2207,373,4165,2167,2770,5116,2683,1136,5113,4237,1928,454,756,0,0,0,0,0,0
119,908,3114,2237,374,4187,2233,2772,5100,2902,1228,5406,4428,1995,511,781,0,0,0,0,0,0
126,951,3208,2286,374,4330,2341,2892,5273,3137,1350,5747,4624,2102,545,816,0,0,0,0,0,0
134,985,3252,2321,376,4450,2452,3014,5535,3271,1433,6031,4775,2179,586,831,0,0,0,0,0,0
140,1002,3337,2325,396,4492,2594,3035,5598,3343,1433,6113,4852,2161,594,833,0,0,0,0,0,0
137,971,3371,2300,391,4452,2538,2986,5718,3134,1365,5882,4731,2105,534,812,0,0,0,0,0,0
128,913,3332,2272,390,4328,2430,2885,5346,2810,1250,5531,4474,1938,462,774,0,0,0,0,0,0
127,816,3275,2253,386,4320,2340,2841,5328,2665,1086,4984,4236,1861,430,742,0,0,0,0,0,0
117,796,3212,2198,378,4226,2255,2730,5142,2488,977,4660,4047,1772,386,717,0,0,0,0,0,0
106,663,2891,2064,348,3832,2063,2392,4572,2087,820,4195,3692,1644,308,668,0,0,0,0,0,0
95,602,2677,1957,314,3599,1916,2175,4205,1824,718,3849,3457,1549,264,636,0,0,0,0,0,0
93,563,2588,1921,304,3488,1864,2080,4017,1727,685,3702,3365,1506,242,625,0,0,0,0,0,0
85,539,2546,1902,300,3461,1835,2049,3964,1678,655,3612,3292,1491,227,616,0,0,0,0,0,0
83,527,2531,1893,299,3437,1813,2027,3932,1642,632,3551,3219,1467,217,612,0,0,0,0,0,0
83,521,2536,1890,298,3430,1811,2016,3904,1622,627,3515,3186,1458,210,609,0,0,0,0,0,0
84,522,2545,1901,299,3429,1819,2026,3909,1614,627,3501,3160,1449,208,611,0,0,0,0,0,0
87,541,2588,1918,306,3472,1839,2071,3982,1671,651,3539,3182,1467,213,614,0,0,0,0,0,0
93,588,2725,1974,321,3650,1925,2216,4244,1800,698,3723,3289,1519,240,637,0,0,0,0,0,0
98,631,2866,2035,346,3792,1979,2353,4499,1992,752,3937,3399,1595,275,649,0,0,0,0,0,0
106,693,2969,2089,371,3966,2031,2563,4853,2205,811,4153,3551,1680,330,673,0,0,0,0,0,0
109,736,3050,2123,369,4184,2130,2759,5254,2506,865,4446,3688,1763,403,689,0,0,0,0,0,0
115,778,3141,2186,372,4357,2216,2955,5616,2744,911,4707,3791,1859,472,711,0,0,0,0,0,0
112,838,3170,2217,370,4454,2277,3025,5776,2924,973,5059,3928,1922,519,727,0,0,0,0,0,0
117,871,3226,2262,380,4512,2321,3097,5948,3178,1053,5383,4000,2030,576,755,0,0,0,0,0,0
124,935,3290,2276,388,4487,2388,3109,5875,3381,1094,5608,4141,2060,631,766,0,0,0,0,0,0
129,969,3307,2327,381,4566,2431,3165,5923,3702,1198,6050,4262,2185,703,804,0,0,0,0,0,0
136,1017,3366,2331,402,4729,2537,3303,6198,3847,1302,6325,4474,2280,742,830,0,0,0,0,0,0
138,1063,3465,2361,410,4897,2586,3469,6630,3899,1412,6503,4676,2357,772,847,0,0,0,0,0,0
141,1066,3511,2367,422,4934,2605,3519,6697,3864,1468,6496,4702,2329,739,850,0,0,0,0,0,0
141,1007,3459,2357,416,4801,2555,3374,6447,3702,1415,6297,4568,2234,686,834,0,0,0,0,0,0
142,996,3422,2356,397,4593,2456,3141,6052,3310,1322,5904,4332,2080,580,792,0,0,0,0,0,0
144,913,3372,2319,392,4472,2365,3012,5822,2994,1163,5452,4134,1975,495,756,0,0,0,0,0,0
126,832,3265,2267,393,4334,2274,2863,5467,2761,1070,5076,3969,1863,434,735,0,0,0,0,0,0
105,706,2943,2091,341,3932,2050,2480,4811,2318,900,4519,3665,1696,362,684,0,0,0,0,0,0
95,608,2681,1978,314,3635,1923,2236,4342,1974,764,4068,3411,1570,294,646,0,0,0,0,0,0
86,577,2600,1936,304,3549,1861,2135,4191,1746,679,3840,3242,1498,244,619,0,0,0,0,0,0
84,545,2565,1914,302,3496,1836,2075,4055,1691,656,3739,3192,1474,219,611,0,0,0,0,0,0
83,527,2549,1903,301,3460,1809,2051,4007,1649,641,3626,3146,1460,211,608,0,0,0,0,0,0
83,522,2546,1899,298,3454,1804,2045,3978,1637,634,3569,3123,1458,212,607,0,0,0,0,0,0
84,520,2556,1902,298,3455,1808,2041,3970,1634,632,3540,3118,1456,211,610,0,0,0,0,0,0
85,539,2604,1922,304,3496,1835,2086,4048,1673,650,3574,3132,1470,209,618,0,0,0,0,0,0
96,580,2744,2004,316,3634,1926,2188,4264,1821,687,3801,3224,1513,235,626,0,0,0,0,0,0
100,649,2892,2068,336,3738,1999,2286,4430,1980,733,3992,3310,1571,280,644,0,0,0,0,0,0
103,683,2963,2117,343,3834,2113,2385,4644,2275,776,4233,3448,1640,341,659,0,0,0,0,0,0
106,725,3042,2184,353,3964,2234,2493,4919,2619,854,4519,3569,1753,422,685,0,0,0,0,0,0
109,795,3134,2260,370,4045,2341,2595,5180,2967,930,4869,3701,1851,487,725,0,0,0,0,0,0
111,857,3188,2316,372,4150,2426,2695,5359,3307,989,5207,3777,1958,585,744,0,0,0,0,0,0
122,909,3284,2376,376,4259,2496,2816,5649,3586,1067,5567,3877,2069,631,762,0,0,0,0,0,0
116,973,3317,2423,375,4271,2579,2834,5612,3774,1110,5744,3973,2159,665,785,0,0,0,0,0,0
128,1014,3368,2473,371,4318,2606,2842,5643,3947,1196,5935,4109,2229,721,818,0,0,0,0,0,0
132,1029,3472,2482,387,4373,2721,2913,5751,4153,1312,6119,4271,2283,784,835,0,0,0,0,0,0
142,1075,3570,2509,398,4539,2793,3079,5777,4219,1432,6312,4446,2274,820,847,0,0,0,0,0,0
138,1093,3590,2515,409,4647,2809,3195,6093,4034,1449,6358,4513,2274,763,854,0,0,0,0,0,0
140,1056,3565,2459,402,4576,2716,3130,6037,3756,1406,6168,4409,2207,715,832,0,0,0,0,0,0
130,998,3485,2419,401,4399,2599,2939,5665,3364,1304,5739,4212,2063,570,793,0,0,0,0,0,0
125,922,3433,2372,399,4385,2473,2893,5540,2983,1133,5284,3944,1917,486,752,0,0,0,0,0,0
124,851,3339,2322,388,4235,2363,2779,5316,2679,1002,4972,3779,1809,430,715,0,0,0,0,0,0
103,718,2995,2144,340,3864,2098,2441,4717,2204,850,4474,3490,1671,343,664,0,0,0,0,0,0
92,615,2748,2008,327,3626,1917,2203,4321,1904,729,4068,3279,1553,282,636,0,0,0,0,0,0
87,572,2647,1964,305,3533,1854,2113,4140,1831,699,3846,3238,1519,265,624,0,0,0,0,0,0
85,545,2589,1938,301,3493,1818,2081,4060,1749,675,3719,3177,1490,251,617,0,0,0,0,0,0
84,530,2562,1922,301,3466,1803,2062,4025,1695,657,3632,3132,1474,237,613,0,0,0,0,0,0
84,523,2544,1907,299,3453,1799,2041,3982,1665,647,3575,3118,1465,221,611,0,0,0,0,0,0
85,524,2551,1911,299,3447,1797,2040,3967,1651,635,3535,3107,1456,216,610,0,0,0,0,0,0
87,531,2579,1915,303,3469,1812,2060,4006,1669,644,3547,3119,1466,217,614,0,0,0,0,0,0
92,568,2663,1950,309,3538,1860,2124,4135,1796,676,3688,3194,1504,240,624,0,0,0,0,0,0
102,616,2815,2020,326,3682,1930,2231,4324,2022,740,3945,3307,1576,289,642,0,0,0,0,0,0
105,687,2998,2118,353,3846,2076,2375,4607,2355,821,4358,3486,1688,363,669,0,0,0,0,0,0
113,778,3163,2216,385,3964,2206,2488,4819,2765,913,4712,3642,1791,457,702,0,0,0,0,0,0
121,801,3235,2290,372,3998,2384,2514,5024,3181,972,5025,3748,1901,534,728,0,0,0,0,0,0
121,843,3276,2332,375,4027,2482,2551,5085,3542,1046,5300,3825,1969,623,757,0,0,0,0,0,0
124,890,3344,2377,388,4099,2617,2606,5253,3773,1102,5535,3968,2088,680,785,0,0,0,0,0,0
131,890,3318,2369,388,4112,2694,2593,5333,4046,1148,5730,4058,2167,734,804,0,0,0,0,0,0
128,851,3333,2368,398,4201,2769,2671,5427,4252,1228,5929,4187,2253,777,837,0,0,0,0,0,0
134,883,3378,2397,415,4286,2827,2756,5474,4389,1310,6168,4391,2329,808,859,0,0,0,0,0,0
133,887,3440,2427,414,4368,2923,2811,5589,4505,1406,6373,4558,2357,851,876,0,0,0,0,0,0
137,886,3449,2431,412,4384,2863,2870,5616,4330,1409,6284,4551,2308,815,877,0,0,0,0,0,0
133,860,3399,2357,402,4354,2783,2871,5578,4024,1361,6023,4443,2212,737,857,0,0,0,0,0,0
133,826,3329,2313,407,4293,2633,2772,5401,3470,1267,5583,4223,2064,601,807,0,0,0,0,0,0
125,784,3334,2277,395,4302,2486,2757,5313,3084,1131,5120,4003,1968,506,760,0,0,0,0,0,0
128,750,3258,2230,391,4221,2343,2695,5159,2834,1041,4789,3845,1891,451,733,0,0,0,0,0,0
104,665,2963,2088,349,3813,2088,2354,4570,2343,875,4249,3574,1707,383,679,0,0,0,0,0,0
91,570,2684,1963,319,3563,1943,2141,4152,2014,743,3871,3343,1588,323,641,0,0,0,0,0,0
88,539,2586,1918,308,3481,1882,2065,4004,1859,691,3669,3243,1524,285,623,0,0,0,0,0,0
85,523,2567,1907,303,3449,1850,2038,3952,1768,664,3568,3178,1489,256,617,0,0,0,0,0,0
83,518,2545,1894,300,3425,1826,2018,3905,1714,640,3515,3139,1476,249,609,0,0,0,0,0,0
83,519,2536,1895,299,3421,1822,2014,3887,1683,631,3477,3119,1473,232,608,0,0,0,0,0,0
84,522,2543,1898,302,3419,1818,2016,3883,1661,623,3459,3111,1454,221,607,0,0,0,0,0,0
88,529,2587,1913,304,3447,1819,2040,3921,1670,623,3476,3122,1466,225,610,0,0,0,0,0,0
88,552,2649,1954,316,3530,1870,2126,4043,1800,663,3604,3195,1502,249,623,0,0,0,0,0,0
96,594,2798,2031,330,3713,1983,2289,4264,2036,725,3782,3319,1572,293,641,0,0,0,0,0,0
103,653,2981,2103,353,3931,2191,2506,4647,2413,809,4082,3504,1679,370,671,0,0,0,0,0,0
113,682,3041,2182,370,4156,2366,2725,4948,2924,893,4384,3646,1823,483,706,0,0,0,0,0,0
112,706,3091,2217,377,4296,2520,2879,5195,3249,984,4675,3779,1915,550,738,0,0,0,0,0,0
107,704,3145,2236,373,4425,2660,2971,5472,3522,1048,4925,3941,2042,604,763,0,0,0,0,0,0
113,745,3197,2273,385,4503,2669,3063,5687,3828,1122,5157,4057,2130,693,793,0,0,0,0,0,0
115,720,3184,2291,385,4536,2715,3112,5762,3972,1191,5372,4241,2187,743,808,0,0,0,0,0,0
113,755,3224,2318,392,4621,2763,3150,5862,4162,1258,5644,4403,2267,773,827,0,0,0,0,0,0
115,750,3300,2320,408,4742,2851,3258,6077,4311,1366,5953,4562,2358,807,863,0,0,0,0,0,0
120,767,3367,2342,420,4889,2921,3388,6281,4342,1454,6150,4742,2409,839,874,0,0,0,0,0,0
123,792,3421,2325,424,4840,2882,3376,6282,4264,1456,6137,4759,2372,823,876,0,0,0,0,0,0
121,799,3392,2321,402,4671,2797,3207,5971,3830,1401,5838,4606,2233,698,849,0,0,0,0,0,0
120,787,3319,2273,402,4480,2657,2999,5636,3377,1301,5465,4385,2075,585,805,0,0,0,0,0,0
127,767,3296,2276,397,4411,2489,2899,5442,3098,1172,5037,4120,1961,514,770,0,0,0,0,0,0
120,726,3257,2244,406,4267,2411,2761,5210,2844,1068,4697,3953,1862,455,739,0,0,0,0,0,0
102,656,2911,2083,346,3871,2122,2420,4597,2344,905,4161,3665,1697,369,678,0,0,0,0,0,0
92,562,2657,1967,318,3601,1944,2182,4174,2011,792,3763,3424,1587,316,646,0,0,0,0,0,0
89,540,2579,1921,311,3499,1874,2079,4022,1775,707,3581,3227,1499,261,621,0,0,0,0,0,0
85,524,2559,1903,303,3459,1851,2051,3938,1727,669,3511,3174,1487,243,614,0,0,0,0,0,0
83,530,2539,1893,302,3432,1832,2021,3904,1683,644,3464,3141,1469,234,610,0,0,0,0,0,0
83,517,2539,1892,299,3425,1827,2014,3892,1661,633,3450,3124,1460,228,607,0,0,0,0,0,0
85,522,2551,1898,305,3421,1824,2015,3900,1656,625,3455,3115,1461,218,609,0,0,0,0,0,0
87,540,2602,1929,308,3462,1865,2063,3976,1701,645,3491,3152,1486,227,614,0,0,0,0,0,0
97,591,2737,1989,318,3620,1950,2204,4224,1867,698,3638,3237,1546,255,628,0,0,0,0,0,0
101,610,2837,2036,336,3809,2071,2341,4464,2058,739,3780,3310,1612,300,647,0,0,0,0,0,0
107,649,2911,2062,354,3967,2198,2515,4729,2307,799,3960,3427,1650,360,663,0,0,0,0,0,0
108,662,2980,2099,359,4098,2301,2680,5002,2612,900,4111,3595,1737,442,685,0,0,0,0,0,0
111,679,3033,2146,380,4213,2329,2781,5231,2931,951,4307,3715,1837,524,712,0,0,0,0,0,0
110,678,3047,2160,370,4309,2451,2864,5292,3280,1008,4508,3874,1905,608,730,0,0,0,0,0,0
101,697,3081,2181,368,4331,2538,2904,5417,3604,1085,4791,4052,1989,688,758,0,0,0,0,0,0
106,690,3100,2230,386,4348,2537,2885,5380,3714,1142,5015,4168,2067,720,778,0,0,0,0,0,0
106,701,3114,2265,374,4361,2650,2896,5412,4023,1228,5183,4353,2175,779,814,0,0,0,0,0,0
115,765,3127,2285,383,4627,2695,3181,5853,4159,1331,5482,4561,2269,826,832,0,0,0,0,0,0
118,780,3184,2314,420,4708,2827,3246,5866,4247,1433,5624,4810,2316,839,860,0,0,0,0,0,0
124,785,3315,2318,412,4649,2823,3162,5746,4236,1485,5633,4798,2274,818,859,0,0,0,0,0,0
122,789,3280,2311,409,4610,2760,3119,5760,3972,1438,5319,4683,2200,734,836,0,0,0,0,0,0
121,797,3283,2271,394,4461,2633,2979,5361,3489,1334,4975,4444,2046,603,794,0,0,0,0,0,0
126,792,3282,2258,398,4377,2498,2881,5299,3203,1221,4602,4138,1938,540,764,0,0,0,0,0,0
116,731,3211,2220,391,4233,2378,2755,5095,2871,1064,4367,3995,1848,462,728,0,0,0,0,0,0
100,641,2866,2071,347,3856,2140,2417,4557,2389,886,3946,3692,1692,381,683,0,0,0,0,0,0
87,563,2668,1962,320,3601,1977,2190,4171,2048,763,3663,3433,1577,311,643,0,0,0,0,0,0
85,541,2573,1923,316,3535,1904,2122,4064,1936,722,3539,3350,1531,287,630,0,0,0,0,0,0
84,530,2551,1912,304,3496,1865,2088,4007,1837,691,3475,3274,1510,267,622,0,0,0,0,0,0
83,522,2532,1898,302,3468,1846,2059,3945,1766,665,3438,3221,1488,255,614,0,0,0,0,0,0
83,518,2530,1897,300,3463,1839,2053,3930,1731,661,3431,3186,1475,243,611,0,0,0,0,0,0
84,521,2547,1904,301,3459,1843,2062,3941,1721,644,3423,3172,1473,239,613,0,0,0,0,0,0
87,539,2605,1928,308,3501,1859,2103,4009,1762,659,3471,3194,1486,238,617,0,0,0,0,0,0
92,568,2730,1984,325,3646,1935,2236,4247,1949,720,3633,3286,1561,271,635,0,0,0,0,0,0
97,605,2844,2035,335,3785,1994,2357,4438,2161,769,3778,3398,1601,318,654,0,0,0,0,0,0
101,638,2907,2061,347,3916,2075,2470,4643,2407,837,3957,3561,1682,384,673,0,0,0,0,0,0
107,665,2966,2097,364,4085,2182,2626,4963,2804,939,4143,3739,1808,479,705,0,0,0,0,0,0
107,669,2994,2145,370,4246,2264,2837,5341,3164,1025,4293,3905,1923,572,736,0,0,0,0,0,0
103,685,3011,2147,382,4463,2318,3014,5730,3427,1102,4441,4114,2068,622,767,0,0,0,0,0,0
110,707,3045,2187,390,4531,2342,3134,5922,3719,1173,4669,4293,2176,683,801,0,0,0,0,0,0
115,704,3059,2184,377,4511,2339,3099,5744,4000,1258,4913,4439,2262,769,828,0,0,0,0,0,0
113,742,3076,2208,381,4571,2382,3136,5740,4057,1342,5147,4627,2329,775,849,0,0,0,0,0,0
117,785,3170,2249,400,4687,2427,3245,5937,4132,1466,5510,4770,2347,822,866,0,0,0,0,0,0
123,864,3281,2282,410,4804,2446,3329,6164,4097,1581,5791,5014,2379,827,890,0,0,0,0,0,0
133,861,3363,2324,410,4842,2428,3370,6263,3948,1560,5852,5060,2341,789,882,0,0,0,0,0,0
136,875,3340,2278,415,4728,2407,3255,6088,3661,1524,5665,4943,2214,705,857,0,0,0,0,0,0
128,810,3267,2271,396,4507,2321,3038,5715,3235,1418,5324,4644,2058,581,812,0,0,0,0,0,0
131,771,3257,2247,394,4386,2282,2909,5536,2979,1265,4901,4299,1939,510,772,0,0,0,0,0,0
126,742,3231,2222,383,4258,2248,2780,5275,2730,1145,4613,4108,1847,450,750,0,0,0,0,0,0
101,643,2884,2064,341,3866,2050,2435,4654,2284,967,4107,3795,1683,365,691,0,0,0,0,0,0
95,560,2648,1967,316,3619,1902,2212,4249,1964,830,3774,3551,1583,303,648,0,0,0,0,0,0
85,527,2573,1920,305,3521,1873,2103,4069,1784,737,3581,3343,1523,255,630,0,0,0,0,0,0
88,520,2535,1907,302,3482,1835,2074,4001,1734,692,3511,3260,1503,238,618,0,0,0,0,0,0
84,515,2520,1895,300,3459,1830,2049,3957,1692,665,3470,3206,1492,230,614,0,0,0,0,0,0
83,513,2519,1896,300,3453,1815,2042,3943,1678,647,3455,3167,1492,223,612,0,0,0,0,0,0
84,518,2537,1902,302,3438,1819,2035,3942,1668,640,3451,3150,1487,220,611,0,0,0,0,0,0
86,549,2599,1920,312,3486,1849,2084,4002,1722,650,3498,3185,1500,218,622,0,0,0,0,0,0
92,578,2736,1981,321,3619,1932,2197,4220,1853,687,3654,3277,1545,251,638,0,0,0,0,0,0
95,617,2860,2041,337,3728,1986,2259,4376,2026,739,3810,3384,1572,292,647,0,0,0,0,0,0
103,649,2923,2074,347,3767,2013,2356,4522,2223,799,3978,3557,1623,353,664,0,0,0,0,0,0
108,680,2953,2118,358,3912,2027,2448,4791,2513,887,4158,3769,1732,422,685,0,0,0,0,0,0
106,702,2981,2142,354,4029,2053,2598,5046,2762,952,4345,3962,1800,505,717,0,0,0,0,0,0
106,677,2936,2148,358,4124,2037,2712,5174,2986,1002,4544,4139,1852,571,736,0,0,0,0,0,0
115,729,2965,2137,373,4222,2068,2786,5447,3144,1080,4790,4301,1922,604,758,0,0,0,0,0,0
120,736,2946,2123,375,4195,2059,2751,5337,3291,1123,4998,4478,1974,649,785,0,0,0,0,0,0
122,760,2974,2140,372,4348,2075,2889,5490,3388,1219,5281,4694,2029,699,808,0,0,0,0,0,0
121,796,3062,2164,368,4458,2118,3022,5663,3567,1357,5626,4861,2136,739,846,0,0,0,0,0,0
129,848,3170,2225,382,4697,2142,3222,6095,3654,1439,5890,5081,2210,762,864,0,0,0,0,0,0
135,886,3219,2231,390,4737,2212,3265,6229,3613,1498,5879,5070,2215,734,867,0,0,0,0,0,0
131,861,3185,2224,386,4571,2226,3091,5830,3308,1434,5670,4909,2087,635,846,0,0,0,0,0,0
133,805,3180,2254,389,4424,2226,2966,5476,3001,1290,5281,4608,1939,556,799,0,0,0,0,0,0
126,788,3206,2244,377,4373,2256,2892,5501,2847,1096,4937,4308,1901,490,759,0,0,0,0,0,0
121,742,3144,2207,362,4276,2222,2800,5288,2634,985,4678,4097,1810,445,722,0,0,0,0,0,0
106,648,2869,2049,330,3875,2021,2442,4637,2207,829,4165,3746,1668,357,673,0,0,0,0,0,0
90,576,2658,1940,312,3609,1885,2205,4240,1908,706,3821,3492,1557,292,643,0,0,0,0,0,0
87,531,2556,1910,304,3527,1848,2113,4087,1829,678,3688,3397,1514,280,631,0,0,0,0,0,0
84,524,2543,1898,303,3485,1818,2073,3999,1768,654,3588,3319,1495,260,619,0,0,0,0,0,0
84,518,2527,1889,301,3457,1810,2052,3964,1726,638,3534,3254,1484,246,616,0,0,0,0,0,0
84,513,2528,1892,299,3453,1808,2048,3942,1699,629,3506,3213,1478,238,612,0,0,0,0,0,0
86,517,2536,1896,301,3448,1818,2052,3948,1705,630,3490,3187,1473,233,612,0,0,0,0,0,0
88,539,2591,1920,311,3503,1846,2095,4029,1742,636,3530,3206,1492,241,617,0,0,0,0,0,0
98,578,2710,1976,319,3639,1925,2211,4246,1912,686,3720,3316,1536,269,634,0,0,0,0,0,0
97,614,2825,2028,326,3762,1987,2306,4431,2082,742,3930,3448,1583,312,646,0,0,0,0,0,0
106,651,2881,2085,345,3831,2025,2393,4563,2299,803,4143,3597,1624,385,665,0,0,0,0,0,0
104,697,2968,2135,354,3956,2047,2521,4752,2561,874,4426,3761,1671,463,684,0,0,0,0,0,0
115,695,2959,2132,368,4173,2094,2719,5089,2837,913,4682,3951,1746,542,713,0,0,0,0,0,0
115,729,2984,2158,364,4284,2126,2852,5406,3144,975,4872,4109,1804,651,737,0,0,0,0,0,0
121,765,2981,2187,371,4436,2159,3024,5690,3281,1030,5092,4338,1855,683,755,0,0,0,0,0,0
123,784,2967,2185,379,4482,2223,3052,5753,3389,1097,5292,4435,1920,714,772,0,0,0,0,0,0
130,835,2985,2214,379,4543,2293,3117,5906,3580,1191,5568,4615,1989,770,795,0,0,0,0,0,0
126,866,3080,2244,387,4680,2396,3240,6107,3711,1311,5955,4849,2087,784,829,0,0,0,0,0,0
134,922,3224,2288,404,4835,2500,3380,6283,3711,1421,6225,5076,2173,744,857,0,0,0,0,0,0
139,918,3257,2308,419,4905,2552,3423,6411,3614,1432,6310,5096,2180,692,862,0,0,0,0,0,0
